Address;Name;Id;Size;Comment
"$1CA64A";"Verzögerungszeit vor Rücksetzen von B_kupgw nach Einkuppeln";"TVKUPGW_1_A";"1x1";""
"$1CA64B";"Verzögerungszeit vor Rücksetzen von B_kupgw nach Einkuppeln";"TVKUPGW_2_A";"1x1";""
"$1CA64C";"Verzögerungszeit vor Rücksetzen von B_kupgw nach Einkuppeln";"TVKUPGW_3_A";"1x1";""
"$1CA5AA";"Verzögerungszeit Kupplungsschalter beim Hochschalten";"TVKUPHS_0_A";"8x1";""
"$1CA5B2";"Verzögerungszeit Kupplungsschalter beim Hochschalten";"TVKUPHS_1_A";"8x1";""
"$1CA5BA";"Verzögerungszeit Kupplungsschalter beim Hochschalten";"TVKUPHS_2_A";"8x1";""
"$1CA5C2";"Verzögerungszeit Kupplungsschalter beim Hochschalten";"TVKUPHS_3_A";"8x1";""
"$1CA5CA";"Verzögerungszeit Kupplung für Antiruckelfunktion";"TVKUPLAR";"1x1";""
"$1CC529";"Verzögerungszeit für die Information des Kupplungsschalter";"TVKUPPL";"1x1";""
"$1CA5CB";"Verzögerungszeit Kupplungsschalter beim Runterschalten";"TVKUPRS_0_A";"8x1";""
"$1CA5D3";"Verzögerungszeit Kupplungsschalter beim Runterschalten";"TVKUPRS_1_A";"8x1";""
"$1CA5DB";"Verzögerungszeit Kupplungsschalter beim Runterschalten";"TVKUPRS_2_A";"8x1";""
"$1CA5E3";"Verzögerungszeit Kupplungsschalter beim Runterschalten";"TVKUPRS_3_A";"8x1";""
"$1CC920";"Verzögerungszeit für Rücksetzen von B_kupplv";"TVKUPV";"1x1";""
"$1DED1E";"Zeitkonstante für Integrator bei vlast-Berechnung";"TVLADV";"8x1";""
"$1D4A30";"Verzögerungszeit Lambdasoll Bauteileschutz";"TVLBTS";"1x1";""
"$1D4A31";"Verzögerungszeit Lambdasoll Bauteilschutz Vorkat";"TVLBTSVVK";"1x1";""
"$1D8360";"Haltezeit des Synchronisierungsimpulses Aktivierung DTEV im Homogenbetrieb";"TVLBUTEVH";"1x1";""
"$1DAD0A";"Verzögerungszeit zur Freigabe der Ladebilanz";"TVLBZ";"1x1";""
"$1CF62D";"Untere Tastverhältnisbegrenzung für LDR";"TVLDMN";"1x1";""
"$1CF458";"Obere Tastverhältnisbegrenzung für LDR";"TVLDMX";"1x1";""
"$1CF458";"Obere Tastverhältnisbegrenzung für LDR";"TVLDMX";"1x1";""
"$1CE1DD";"Verzögerungszeit für Abbruch Haltephase";"TVLDOBSO";"1x1";""
"$1D61FE";"Tastverhältnis für Fast Pulse Leckdiagnosepumpe";"TVLDPT_0_A";"6x1";""
"$1D620B";"Tastverhältnis für Fast Pulse Leckdiagnosepumpe";"TVLDPT_1_A";"6x1";""
"$1CC95A";"Einschaltdauer Zündwinkelfreigabe bei Nachladeeffekt";"TVLDSZW";"1x1";""
"$1CC722";"Verbotszeit für negativen Integratoranteil nach Start";"TVLISTU";"1x1";""
"$1CC52A";"Einschaltverzögerung: B_llri bei Überdrehzahl";"TVLLR";"1x1";""
"$1CC532";"Verzögerungszeit für Freigabe I-Anteil nach Start";"TVLLRI";"6x1";""
"$1CC53F";"Maximale Verzögerungszeit für Freigabe PD-Anteil nach Start";"TVLLRPD";"6x1";""
"$1CC723";"Zeitverzögerung nach Start zum Deaktivieren der P-Verstärkung im Start";"TVLLRPST";"1x1";""
"$1CC724";"Verzögerung nach Vorgabe Startsolldrehzahl zum Deakt. der P-Verstärkung im Start";"TVLLRST";"1x1";""
"$1D227E";"Zwangsbedingung Leerlaufregelung nach B_stend";"TVLLRSTE";"1x1";""
"$1D227E";"Zwangsbedingung Leerlaufregelung nach B_stend";"TVLLRSTE";"1x1";""
"$1D809E";"Verzögerungszeit für Aktivierung Gemischadaption nach Lambdaregelung aktiv";"TVLRA";"1x1";""
"$1D38E6";"Verzögerungszeit zum Überbrücken kurzer Ausschaltvorgänge der Hinter-Kat-Regelun";"TVLRHKPI";"1x1";""
"$1D387C";"maximal zul. Verzögerungszeit nach dem Start für Betriebsbereitschaft der LSU";"TVLSUBB";"1x1";""
"$1D38CF";"Verzögerungszeit zum Setzen der Bedingung """"Sondenspannung nahe 1,5V (B_lsudip)";"TVLSUDIP";"1x1";""
"$1D390E";"Verzögerungszeit für Fehlerkorrektur stetige Lambdasonde LSU";"TVLSUEK";"1x1";""
"$1D3933";"Verzögerungszeit für Fehler LSU in Luft";"TVLSULUFT";"1x1";""
"$1D3910";"Verzögerungszeit für Fehler stetige Lambdasonde LSU """"Offset""""";"TVLSUOF";"1x1";""
"$1D38E7";"Verzögerungszeit für B_lsuftb und B_lsumrb";"TVLSUPER";"1x1";""
"$1D38D0";"Verzögerungszeit für Fehler LSU Abgleichleitung unterbrochen";"TVLSUTRIM";"1x1";""
"$1D38D1";"Verzögerungszeit für Fehler LSU Abgleichleitung unterbrochen, bei FA";"TVLSUTRIMF";"1x1";""
"$1D38D2";"Verzögerungszeit für Heilung / Z-Flag LSU Abgleichleitung";"TVLSUTRIMZ";"1x1";""
"$1D38D3";"Verzögerungszeit für Heilung / Z-Flag LSU Abgleichleitung bei Fkt.-Anforderung";"TVLSUTRZF";"1x1";""
"$1D38D4";"Verzögerungszeit Erkennung Fehler, Spannung im Schub zu klein";"TVLSUUMN";"1x1";""
"$1CDAE9";"Festwert minimales Tastverhältnis Lüfter 1";"TVLU1MN";"1x1";""
"$1CDAE9";"Festwert minimales Tastverhältnis Lüfter 1";"TVLU1MN";"1x1";""
"$1CDAE9";"Festwert minimales Tastverhältnis Lüfter 1";"TVLU1MN";"1x1";""
"$1CDAE9";"Festwert minimales Tastverhältnis Lüfter 1";"TVLU1MN";"1x1";""
"$1CDAEA";"Festwert Maximales Tastverhältnis Lüfter 1";"TVLU1MX";"1x1";""
"$1CDAEA";"Festwert Maximales Tastverhältnis Lüfter 1";"TVLU1MX";"1x1";""
"$1CDAEA";"Festwert Maximales Tastverhältnis Lüfter 1";"TVLU1MX";"1x1";""
"$1CDAEB";"Festwert minimales Tastverhältnis Lüfter 2";"TVLU2MN";"1x1";""
"$1CDAEB";"Festwert minimales Tastverhältnis Lüfter 2";"TVLU2MN";"1x1";""
"$1CDAEB";"Festwert minimales Tastverhältnis Lüfter 2";"TVLU2MN";"1x1";""
"$1CDAEC";"Festwert Maximales Tastverhältnis Lüfter 2";"TVLU2MX";"1x1";""
"$1CDAEC";"Festwert Maximales Tastverhältnis Lüfter 2";"TVLU2MX";"1x1";""
"$1CDAED";"Tastverhältnis Ansteuerung elektr. Thermostatventil bei Lüfterausfall";"TVLUESETR";"1x1";""
"$1CDAEE";"Ersatzwert Istzustand Lüfteransteuerung bei Endstufenfehler";"TVLUESICEW";"1x1";""
"$1CDAEF";"Ersatzwert Lüfteransteuerung bei schaltbaren Lüftern";"TVLUESSEW";"1x1";""
"$1E0C18";"Verzugszeit nach Start bis zur Berechnung dynamisches Moment";"TVMDTRAEGM";"1x1";""
"$1CC95B";"Entprellzeit für Zündwinkelfreigabe bei Momentenbegrenzung";"TVMIBEG";"1x1";""
"$1CD674";"Verzögerungszeit max. Luftmasse außerhalb Bereichsgrenze für Thermostatdiagnose";"TVMLABSIM";"1x1";""
"$1D8E98";"Entprellzeit Fehler MSV hängt geschlossen";"TVMSVHZG";"1x1";""
"$1D8EA4";"Entprellzeit Heilung des Fehlers MSV hängt geschlossen";"TVMSVHZGH";"1x1";""
"$1D8E9A";"Entprellzeit Fehler MSV hängt offen gültig";"TVMSVHZO";"1x1";""
"$1D8EA5";"Entprellzeit Heilung des Fehlers MSV hängt offen";"TVMSVHZOH";"1x1";""
"$1CDAF0";"Maximale angefordertes Tastverhältnis von BSG";"TVMXBSG";"1x1";""
"$1DE20C";"Geschwindigkeits-Prädiktionszeit für VMAX-Regelung";"TVMXPRG";"8x1";""
"$1D2B7C";"Verzögerungszeit zur Anlasserfreigabe nach Kl15 ein";"TVNKL15";"1x1";""
"$1D66A1";"Verzögerungszeit nach öffnen des Kupplungsschalter";"TVNKUPPL";"1x1";""
"$1CDAF1";"Ansteuertastverhältnis Lüfter 1 bei Ende Nachlaufzeit KMTR";"TVNL1OFF";"1x1";""
"$1CDAF2";"Ansteuertastverhältnis Lüfter 2 bei Ende Nachlaufzeit KMTR";"TVNL2OFF";"1x1";""
"$1CDAF3";"Tastverhältnis Thermostat im Nachlauf";"TVNLETR";"1x1";""
"$1D809F";"Nachlaufzeit Laufbereitschaft für Adaptionsfaktoren";"TVNLGA";"1x1";""
"$1CDAF4";"Ansteuerung Lüfter 1 im Nachlauf für Hauptrelaisprüfung";"TVNLT1";"1x1";""
"$1CDAF5";"Ansteuerung Lüfter 2 im Nachlauf für Hauptrelaisprüfung";"TVNLT2";"1x1";""
"$1CDAF6";"Ansteuerung elektr. Thermostatventil im Nachlauf für Hauptrelaisprüfung";"TVNLTETR";"1x1";""
"$1D631B";"Zeitverzögerung Abschaltung Nachstartadaption bei aktiver LR";"TVNSADLROF";"1x1";""
"$1DA43A";"Zeitverzögerung nach Start für Aktivierung des Motorschutz-Zündwinkels";"TVNSZWMS";"1x1";""
"$1D0BD6";"Verzugszeit zur NW-Umschaltfreigabe nach Getriebeeingriff";"TVNWGE";"1x1";""
"$1D0C00";"Zeitverzögerung für Nockenwellenverstellung nach Überschreitung der Solldrehzahl";"TVNWSTNMTM";"4x1";""
"$1D0C0D";"Zeitverzögerung im Start ab der die Nockenwelle angesteuert werden kann";"TVNWSTTM";"4x1";""
"$1D0C4E";"Verzögerungszeit nach der das Einlaßventil sicher in Spätstellung ist";"TVNW_S";"1x1";""
"$1D8D6A";"Tastverhältnis für Anforderung EKP aus";"TVOBKS";"1x1";""
"$1D38D5";"Verzögerungszeit bis zum Setzen des Fehlers Leitungsunterbrechung IP (""""frm"""")";"TVOCIPLL";"1x1";""
"$1C66C0";"Entprellzeit zum Setzen des Fehlers Leitungsunterbrechung an VM";"TVOCVM";"1x1";""
"$1D8EFE";"Einschaltverzögerung für Einschaltbedingung B_ekp oder B_mtr";"TVONMVE";"1x1";""
"$1E09F4";"Entprellzeit vor Standabkopplung.";"TVOSTANA";"1x1";""
"$1DD108";"Verzögerungszeit Fehlerverifizierung Endstufendiagnose";"TVP";"1x1";""
"$1DD108";"Verzögerungszeit Fehlerverifizierung Endstufendiagnose";"TVP";"1x1";""
"$1DD108";"Verzögerungszeit Fehlerverifizierung Endstufendiagnose";"TVP";"1x1";""
"$1DD108";"Verzögerungszeit Fehlerverifizierung Endstufendiagnose";"TVP";"1x1";""
"$1DD108";"Verzögerungszeit Fehlerverifizierung Endstufendiagnose";"TVP";"1x1";""
"$1DD108";"Verzögerungszeit Fehlerverifizierung Endstufendiagnose";"TVP";"1x1";""
"$1DD108";"Verzögerungszeit Fehlerverifizierung Endstufendiagnose";"TVP";"1x1";""
"$1DD108";"Verzögerungszeit Fehlerverifizierung Endstufendiagnose";"TVP";"1x1";""
"$1DD108";"Verzögerungszeit Fehlerverifizierung Endstufendiagnose";"TVP";"1x1";""
"$1CD59F";"Entprellzeit Zyklusflag setzten";"TVPDKMTR";"1x1";""
"$1C56E9";"Fehlertoleranzzeit bei Bereichsprüfung DK-Poti 1";"TVPDKP1";"1x1";""
"$1C56EA";"Fehlertoleranzzeit bei Bereichsprüfung DK-Poti 2";"TVPDKP2";"1x1";""
"$1D8DD0";"Entprellzeit Zyklusflag setzen";"TVPDKPE";"1x1";""
"$1C56EB";"Entprellzeit für Hauptfüllungssensorfehler in GGDVE";"TVPHFS";"1x1";""
"$1CC872";"Zeitverzögerung: P-Verstärkung bei Katheizen aktiv";"TVPKH";"1x1";""
"$1C4E26";"Fehlertoleranzzeit bei Bereichsüberschreitung LBK-Poti";"TVPLBKP";"1x1";""
"$1C4E26";"Fehlertoleranzzeit bei Bereichsüberschreitung LBK-Poti";"TVPLBKP";"1x1";""
"$1D3912";"max. Verzögerungszeit, temporäres Verlassen des Homogenbetriebes";"TVPLLSHOM";"1x1";""
"$1C56EC";"Fehlertoleranzzeit bei Gleichlaufprüfung der DK-Potis";"TVPWDK12";"1x1";""
"$1C56ED";"Fehlertoleranzzeit bei Gleichlaufprüfung DK-Poti 1 und Ersatzwert aus Füllung";"TVPWDK13";"1x1";""
"$1C56EE";"Fehlertoleranzzeit bei Prüfung Verstärker DK-Poti 1 im  Fahrbetrieb.";"TVPWDK1V1";"1x1";""
"$1C56EF";"Fehlertoleranzzeit bei Gleichlaufprüfung DK-Poti 2 und Ersatzwert aus Füllung";"TVPWDK23";"1x1";""
"$1D80A0";"Verzögerungszeit für erneute Homogen- Anforderung aus GA";"TVPYGAR";"1x1";""
"$1CDAF7";"Rampensteigung Lüfteranforderung von BSG";"TVRAMPBS";"1x1";""
"$1D7F81";"Verzugszeit für zurücksetzen des Zählers für Benzin im Öl";"TVREABO";"1x1";""
"$1DFEAE";"Haltezeit für die erhöhte Momentenrerserve nach Drehzahleinbruch";"TVRESLL";"1x1";""
"$1DFEA2";"Initialisierungsdauer: Momentenreserve nach Start";"TVRESTM";"1x1";""
"$1DFEA3";"Verzögerungszeit für aktive Momentenreserve 'take off'";"TVRESTO";"1x1";""
"$1D5C54";"Verzögerungszeit für Ri-Fehler nach Endstufenfehler hinter Kat";"TVRIHEE";"1x1";""
"$1D38D6";"Verzögerungszeit zum Aktivieren der Diagnose OCVM bezgl. Innenwiderstand der Ner";"TVRIHOCVM";"1x1";""
"$1D38D7";"Verzögerungszeit bis zum Stoppen des 3kHz-Taktes nachd. der Ri unplaus. hoch ist";"TVRINNPH";"1x1";""
"$1D3C00";"Verzögerungszeit zum Ausschalten des erhöhten Ref.-Pumpstroms nach dem Start";"TVRPSONMX";"1x1";""
"$1C5884";"SA-Verzugszeit bei Funktionsanforderung (B_fa) und gangi = 0";"TVSABFA";"1x1";""
"$1C6750";"Verzögerungszeit für LSU-Abgleich nach Start";"TVSABGL";"1x1";""
"$1C5886";"Verzugszeit für TEV Schließen vor Schubabschalten";"TVSABTE";"1x1";""
"$1C67D4";"Verzögerungszeit für B_sadyn";"TVSADYN";"1x1";""
"$1C5888";"Totzeit Schubabschalten bei Gang 0";"TVSAG0";"1x1";""
"$1C67D6";"Minimale aktive Schubabgleichzeit für die statistische Auswertung";"TVSALSUMN";"1x1";""
"$1D38D8";"Verzögerungszeit nach Schub zum Aktivieren der Diagnose Leitungsunterbrechung an";"TVSAOCVM";"1x1";""
"$1D224A";"Sperrzeit Schubabschalten nach Startende";"TVSATM";"6x1";""
"$1D3C42";"Verzögerungszeit zur Aktivierung Schubableich durch Motortemperatur";"TVSATMOT";"1x1";""
"$1D3C44";"FA Verzögerungszeit zur Aktivierung Schubableich durch Motortemperatur";"TVSATMOTFA";"1x1";""
"$1D84DE";"Einschaltverzugzeit für Sondensignalabgleich Starten";"TVSAUGST";"1x1";""
"$1D3B67";"Verzögerung B_lrs bei Übergang nach Homogen während Regenerierung";"TVSDENO";"1x1";""
"$1D38D9";"Verzögerungszeit zum setzten eines Fehlers für die Sondenleitungsdiangose";"TVSERSL";"1x1";""
"$1D38D9";"Verzögerungszeit zum setzten eines Fehlers für die Sondenleitungsdiangose";"TVSERSL";"1x1";""
"$1D38BC";"Entprellzeit zum Setzen des Zyklusflags Z_lsuip";"TVSHEIP";"1x1";""
"$1D38DA";"Verzögerungszeit zum Heilen von Sondenleitungsfehlern";"TVSHESL";"1x1";""
"$1D3B68";"Verzögerung B_lrs bei Übergang Schicht nach Homogen";"TVSLRS";"1x1";""
"$1D38E8";"Verzögerungszeit in der Störungen bei der Entprellung unterdrückt werden";"TVSNPF";"1x1";""
"$1D38DB";"Verzögerungszeit in der Störungen bei der Entprellung unterdrückt werden";"TVSNPFNA";"1x1";""
"$1E09F5";"Entprellzeit nach Standabkopplung.";"TVSTANDA";"1x1";""
"$1CDAF8";"Tastverhältnis Thermostat im Startbereich";"TVSTETR";"1x1";""
"$1CDAF9";"Festwert Tastverhältnis Lüfter 1 Zeitspanne nach Start";"TVSTL1";"1x1";""
"$1CDAFA";"Festwert Tastverhältnis Lüfter 2 Zeitspanne nach Start";"TVSTL2";"1x1";""
"$1CDF14";"Verzögerungszeit Übernahme Adaptionswerte im Start";"TVSTOST";"1x1";""
"$1D8F0C";"Verzögerungszeit für Information Tank-Leer-Zustand beendet";"TVTANKL";"1x1";""
"$1D870B";"Verzögerungszeit für sperren von TE nach Abschalten der Einspritzung";"TVTEB";"1x1";""
"$1C69BB";"minimales TEV- Tastverhältnis bei DLDP- TEV- Check";"TVTEVMN";"1x1";""
"$1D815A";"Druckabhängige Verzugszeit Tankentlüftungsventil";"TVTEVPS";"5x1";""
"$1CBA8C";"Haltezeit für Tip-In aktive";"TVTIPLL";"1x1";""
"$1D3930";"Verzögerungszeit beim Eintragen eines Fehlers aufgrund eines leeren Tanks";"TVTKLSU";"1x1";""
"$1D3930";"Verzögerungszeit beim Eintragen eines Fehlers aufgrund eines leeren Tanks";"TVTKLSU";"1x1";""
"$1D8F0D";"Verzögerungszeit für Einschalten der TANKL Diagnose";"TVTLEPL";"1x1";""
"$1DC3F6";"Verzögerungszeit für das Eintragen eines Fehlers beim Öltemperatursignal über CA";"TVTOLC";"1x1";""
"$1DC3F8";"Entprellzeit für Umschaltung auf Ersatzwert bei tolc-Fehler";"TVTOLE";"1x1";""
"$1C2F28";"Negativer Offset für KLTVTS_UM";"TVTSO_UM";"1x1";""
"$1DC3FC";"Entprellzeit für Umschaltung auf Ersatzwert bei tumc-Fehler";"TVTUME";"1x1";""
"$1DC3F1";"Verzugszeit Fahrbedingungen für Bestimmung Umgebungstemperatur";"TVTUMTA";"1x1";""
"$1D5851";"Ausschaltverzögerung für Ubatt-Betriebsbereitschaft Abgastemperatursensor";"TVUBATS";"1x1";""
"$1D80A1";"Nachlaufzeit zur Vermeidung der Umschaltung (hom-sch) im Grenzbereich";"TVUBLRA";"1x1";""
"$1D8DE8";"Zeitverzögerung bis Fehler unplausibles Spannungssignal erkannt";"TVUKDSER";"1x1";""
"$1D1D06";"Verzögerungszeit für Umschaltung in Magerbetriebsart bei Gangwechsel";"TVUMSCH";"1x1";""
"$1D8E05";"Verzögerungszeit bis zum Setzen von B_uprmnpl";"TVUPRMNPL";"1x1";""
"$1D3914";"Verzögerungszeit nach der ushki im Spannungsband liegt";"TVUSHIPL";"1x1";""
"$1D387E";"maximal zul. Zeit für Unterbrechung der Startdiagnose";"TVZHRNOT";"1x1";""
"$1C9F12";"Verzögerungszeit für Rücksetzen Zeitdauer ZMS-Resonanz (oben)";"TVZMSE";"1x1";""
"$1D56F8";"Zeitkonstante für Pt1-Glied zur Verzögerung der gemessenen und modellierten Temp";"TVZTANV";"1x1";""
"$1D56FA";"Zeitkonstante für Pt1-Glied zur Verzögerung der gem. und mod. Temp, Tester";"TVZTANVT";"1x1";""
"$1DA32C";"Zeit bis zum Übergehen auf Dauerspätbegrenzung";"TVZWMSA";"1x1";""
"$1DA32D";"Zeit bis zum Übergehen auf Dynamikspätbegrenzung";"TVZWMSE";"1x1";""
"$1D0C4F";"Untere Schwelle des Temperaturfensters bei Feinadaption";"TWAFMN";"1x1";""
"$1D0C50";"Obere Schwelle des Temperaturfensters bei Feinadaption";"TWAFMX";"1x1";""
"$1E0A77";"Wartezeit zwischen zwei Drehzahlpulsen";"TWAITPULSE";"1x1";""
"$1E0A78";"Wartezeit vor dem Start des ersten Drehzahlpulses";"TWAITPULSS";"1x1";""
"$1D6312";"Minimale Warndauer im Fahrzyklus";"TWARNMN";"1x1";""
"$1D0C51";"Minimale Motortemperatur für Winkeladaption Nockenwelle bei Testereingriff";"TWATMN";"1x1";""
"$1D0C52";"Maximale Motortemperatur für Winkeladaption Nockenwelle bei Testereingriff";"TWATMX";"1x1";""
"$1D2BFE";"Wartezeit für Erkennung Bedingung 'driving cycle'";"TWBDCY";"1x1";""
"$1DC8CA";"akkumulierte Zeit außerhalb Bereichsgrenzen für Rücksetz. Bed. Kühlleistung hoch";"TWBKLHOF";"1x1";""
"$1DC8CC";"Wartezeit innerhalb Bereichsgrenzen für Bed. Kühlleistung hoch";"TWBKLHON";"1x1";""
"$1DC8CE";"akkumulierte Zeit außerh. Bereichsgrenzen für Rücksetz. Bed. Kühlleistung niedri";"TWBKLNOF";"1x1";""
"$1DC8D0";"Wartezeit innerhalb Bereichsgrenzen für Bed. Kühlleistung niedrig";"TWBKLNON";"1x1";""
"$1D0098";"Zeit nach nmot = 0 und Kl.15 AUS bis Nachlauf gestartet wird";"TWDKNL";"1x1";""
"$1C56FA";"Wichtung Zeitkonstante für Drosselklappensollwinkelfilterung im Start";"TWDKRED";"1x1";""
"$1D0791";"Zeitkonstante für Drosselklappensollwinkelfilterung im Start";"TWDKSNST";"6x1";""
"$1E070E";"Wartezeit bis Freigabe der Adaption des Verlustmoments";"TWDMAD";"1x1";""
"$1DAD1E";"Wartezeit für Diagnose UBR im Nachlauf bis Ausschalten Komponenten";"TWDUBRNL";"1x1";""
"$1D893A";"Wartezeit für Rücksetzen der aufintegrierten Dauerbestromungszeit bei Normalbetr";"TWFMSVCO";"1x1";""
"$1CD675";"Wartezeit für schnelle Heilungsprüfung Thermostatdiagnose";"TWHLGDTHM";"1x1";""
"$1D3880";"max. Rohrwandtemperatur zum Heilen/Zyklus-flag setzen des Fehlerpfades HSV bei B";"TWHRLSUZFA";"1x1";""
"$1D3882";"max. Rohrwandtemperatur zum Heilen/Zyklus-flag setzen des Fehlerpfades HSV";"TWHRLSUZMX";"1x1";""
"$1D3884";"max. Rohrwandtemperatur zum Setzen des Zyklusflags der Startdiagnose von DHRLSU";"TWHRSTMX";"1x1";""
"$1DAD1F";"Wartezeit für Heilungserkennung der UBR-Unterbrechungsprüfung";"TWHUBRDUB";"1x1";""
"$1D8D6C";"Wartezeit auf abgerissenen Kraftstoffschlauch";"TWKSABKS";"1x1";""
"$1DC444";"Mindest-Wartezeit im Nachlauf für Stuck-Signal-Check TANS";"TWNLPTAMN";"1x1";""
"$1D8F1C";"Wartezeit nach Motorstart";"TWNSTA";"1x1";""
"$1D8F1E";"Wartezeit bis Nicht-Tankleer-Signal gültig ist";"TWNTAL";"1x1";""
"$1C57BC";"Zeitkonstante für Tiefpassfilter Sollwert Nockenwelle Einlass früh";"TWNWSSRFE";"1x1";""
"$1C57BE";"Zeitkonstante für Tiefpassfilter Sollwert Nockenwelle Einlass spät";"TWNWSSRSE";"1x1";""
"$1DADBB";"Entprellzeit für überschrittene Fahrpedalwinkelschwelle";"TWPEDSCHE";"1x1";""
"$1E0BB2";"Entprellzeit für Rücknahme der LL-Vorgabe bei Lebendkennung";"TWPLK";"1x1";""
"$1CC935";"Verzögerungszeit für Pedalwertbegrenzung bei betätigter Bremse";"TWPMBBR";"1x1";""
"$1DC4CD";"Max. Wartezeit bis Rücksetzen Bedingung TMOT- Delta zu groß";"TWRDZGMX";"1x1";""
"$1D62DC";"Mindestwartezeit für 1. Wiederholungsprüfung";"TWRSDLDP";"2x1";""
"$1DC4CE";"Wartezeit bis Freigabe Min/Max-Monitor Stuck-Signal-Check Motortemperatursignal";"TWSSCTM";"1x1";""
"$1DC8D2";"Wartezeit bis Freigabe Stuck-Signal-Check Motortemperatursignal im Nachlauf";"TWSSCTMNL";"1x1";""
"$1C7D5E";"Schwelle Abstellzeit für Wiederholstart";"TWSTT";"12x1";""
"$1DC446";"Mindest-Wartezeit nach Erreichen Mot.-Temp.-Schwelle für Wärmeübergang auf TANS";"TWTMNTAFX";"1x1";""
"$1D56CE";"Repräsentative Wandtemperatur für Wärmemengenberechnung mittlere Sonde";"TWTPEAPFSO";"1x1";""
"$1D56D0";"Repräsentative Wandtemperatur für Wärmemengenberechnung hintere Sonde";"TWTPEAPHSO";"1x1";""
"$1D56D2";"Repräsentative Wandtemperatur für Wärmemengenberechnung vordere Sonde";"TWTPEAPVSO";"1x1";""
"$1D62E0";"Max. Zeit nach Start für Feinstleckdiagnose (0.5 mm)";"TXFMX";"1x1";""
"$1DED40";"Doppelte Zählerzeitkonstante für FGR-Regler";"TZ2FGRGA_0_A";"8x1";""
"$1DED62";"Doppelte Zählerzeitkonstante für FGR-Regler";"TZ2FGRGA_1_A";"8x1";""
"$1DED84";"Doppelte Zählerzeitkonstante für FGR-Regler";"TZ2FGRGA_2_A";"8x1";""
"$1C63AA";"max. Zeit zusätzlicher Getriebe-Zündwinkel-Eingriff";"TZGEZWMX";"1x1";""
"$1D7EB2";"Temperaturschwelle für Freigabe der Adaption der ZGST-Vorsteuerung";"TZGVSTA";"1x1";""
"$1D8716";"Zeitfenster für Zahnerkennung nach UBatt-Einbruch";"TZMIN";"1x1";""
"$1C9F14";"Zeitgrenze für ZMS-Resonanz außerhalb Start";"TZMSAS";"1x1";""
"$1C9F16";"Zeitgrenze für ZMS-Resonanz innerhalb Start";"TZMSST";"1x1";""
"$1CF7F0";"Zeitverzögerung für Zyklus aus Vergleich mit Ladedruck";"TZPUPVDG";"1x1";""
"$1CF7F0";"Zeitverzögerung für Zyklus aus Vergleich mit Ladedruck";"TZPUPVDG";"1x1";""
"$1CA5EB";"Sperrzeit fuer Filterinitialisierung";"TZSPINI";"1x1";""
"$1D96A5";"Dauer des Dynamikvorhalts";"TZSUDYN";"6x1";""
"$1C922C";"Verzögerung  für Soll-Zündwinkel aus Momenteneingriff";"TZWEVAB";"1x1";""
"$1CDAFB";"Laufzeit für ZWP im Normalbetrieb";"TZWP1E";"1x1";""
"$1CDAFC";"Wartezeit nach Motorstart für Ansteuerung Zusatzwasserpumpe";"TZWPST";"1x1";""
"$1CDAFD";"Wartezeit nach Motorstart für Ansteuerung Zusatzwasserpumpe";"TZWPSTH";"1x1";""
"$1CDAFE";"Ansteuerdauer der Zusatzwasserpumpe";"TZWPSV";"1x1";""
"$1D2BC0";"Zeit bis Anlasser ausspuren bei Geschwindigkeitsgeberfehler";"T_ANLEVFZ";"1x1";""
"$1C639A";"Zeit für GRA-Abwurf bei ASR-Eingriff";"T_ASRFGR";"1x1";""
"$1D2BC3";"Überwachungszähler für obere Grenze der Botschaftszählerdifferenz";"T_BR2CMX";"1x1";""
"$1D2BC4";"Überwachungszeit für untere Grenze der Botschaftszählerdifferenz";"T_BR2CNU";"1x1";""
"$1C639B";"Entprellzeit für ein annehmenden Fehler im Bremsen-SG";"T_BRPST";"1x1";""
"$1C642D";"Überwachungszähler für obere Grenze der Botschaftszählerdifferenz";"T_GE3CMX";"1x1";""
"$1C642E";"Überwachungszeit für untere Grenze der Botschaftszählerdifferenz";"T_GE3CNU";"1x1";""
"$1D2969";"Zeit zum Setzen der Nachrichtunterbrechung für CAN-Botschaft Diagnose1";"T_NEDIA1";"1x1";""
"$1C6312";"Zeit für Erkennung Nachrichtenunterbrechung Getriebe-Botschaft";"T_NEGE";"1x1";""
"$1C6313";"Timeoutzeit für Airbagbotschaft";"T_NOMAIR";"1x1";""
"$1C6314";"Filterzeit bis Erkennung der Kommunikationsunterbrechung zu Knoten ASR";"T_NOMASR";"1x1";""
"$1C6315";"DCAN Timeoutzeit ASR Botschaft";"T_NOMASRTA";"1x1";""
"$1C6316";"CAN : Timeoutzeit für Botschaft Bremse 2";"T_NOMBR2";"1x1";""
"$1C6317";"CAN : Timeoutzeit für Botschaft Bremse 3";"T_NOMBR3";"1x1";""
"$1D296A";"Timeoutzeit BSG-Botschaft";"T_NOMBSG";"1x1";""
"$1D296B";"Wartezeit für Auslösen des Timeout-Error der CAN-Botschaft Diagnose1";"T_NOMDIA1";"1x1";""
"$1C6318";"Filterzeit bis Erkennung der Kommunikationsunterbrechung zu Knoten EGS";"T_NOMEGS";"1x1";""
"$1D296C";"Timeoutzeit Gateway-Botschaft";"T_NOMGAT";"1x1";""
"$1C6302";"Timeout der Botschaft Gateway im Nachlauf";"T_NOMGATNL";"1x1";""
